Ár,Tekju- og gjaldaliðir,Tegund skipa,Rekstraryfirlit fiskveiða 1997-2024
2022,2.3  Launatengd gjöld,Samtals,10895
2022,2.3  Launatengd gjöld,Bátar undir 10 brl.,117
2022,2.3  Launatengd gjöld,Bátar 10-200 brl.,1462
2022,2.3  Launatengd gjöld,Bátar > 200 brl.,1516
2022,2.3  Launatengd gjöld,Uppsjávarveiðiskip,2436
2022,2.3  Launatengd gjöld,Ísfisktogarar,2979
2022,2.3  Launatengd gjöld,Frystitogarar,2385
2022,2.4  Olíur,Samtals,23010
2022,2.4  Olíur,Bátar undir 10 brl.,274
2022,2.4  Olíur,Bátar 10-200 brl.,1261
2022,2.4  Olíur,Bátar > 200 brl.,3577
2022,2.4  Olíur,Uppsjávarveiðiskip,7628
2022,2.4  Olíur,Ísfisktogarar,5838
2022,2.4  Olíur,Frystitogarar,4432
2022,2.5  Veiðarfæri,Samtals,7409
2022,2.5  Veiðarfæri,Bátar undir 10 brl.,37
2022,2.5  Veiðarfæri,Bátar 10-200 brl.,1587
2022,2.5  Veiðarfæri,Bátar > 200 brl.,1361
2022,2.5  Veiðarfæri,Uppsjávarveiðiskip,2422
2022,2.5  Veiðarfæri,Ísfisktogarar,1179
2022,2.5  Veiðarfæri,Frystitogarar,823
2022,2.6  Viðhald,Samtals,11757
2022,2.6  Viðhald,Bátar undir 10 brl.,464
2022,2.6  Viðhald,Bátar 10-200 brl.,1615
2022,2.6  Viðhald,Bátar > 200 brl.,1876
2022,2.6  Viðhald,Uppsjávarveiðiskip,2878
2022,2.6  Viðhald,Ísfisktogarar,2965
2022,2.6  Viðhald,Frystitogarar,1959
2022,2.7  Frystikostn. umbúðir og fl.,Samtals,753
2022,2.7  Frystikostn. umbúðir og fl.,Bátar undir 10 brl.,0
2022,2.7  Frystikostn. umbúðir og fl.,Bátar 10-200 brl.,0
2022,2.7  Frystikostn. umbúðir og fl.,Bátar > 200 brl.,0
2022,2.7  Frystikostn. umbúðir og fl.,Uppsjávarveiðiskip,0
2022,2.7  Frystikostn. umbúðir og fl.,Ísfisktogarar,0
2022,2.7  Frystikostn. umbúðir og fl.,Frystitogarar,753
2022,2.8  Flutningskostnaður,Samtals,1552
2022,2.8  Flutningskostnaður,Bátar undir 10 brl.,384
2022,2.8  Flutningskostnaður,Bátar 10-200 brl.,357
2022,2.8  Flutningskostnaður,Bátar > 200 brl.,337
2022,2.8  Flutningskostnaður,Uppsjávarveiðiskip,26
2022,2.8  Flutningskostnaður,Ísfisktogarar,341
2022,2.8  Flutningskostnaður,Frystitogarar,107
2022,2.9  Laun v/skrifstofu,Samtals,1683
2022,2.9  Laun v/skrifstofu,Bátar undir 10 brl.,1
2022,2.9  Laun v/skrifstofu,Bátar 10-200 brl.,103
2022,2.9  Laun v/skrifstofu,Bátar > 200 brl.,90
2022,2.9  Laun v/skrifstofu,Uppsjávarveiðiskip,589
2022,2.9  Laun v/skrifstofu,Ísfisktogarar,136
2022,2.9  Laun v/skrifstofu,Frystitogarar,764
2022,2.10 Skrifst.kostnaður,Samtals,2709
2022,2.10 Skrifst.kostnaður,Bátar undir 10 brl.,139
2022,2.10 Skrifst.kostnaður,Bátar 10-200 brl.,783
2022,2.10 Skrifst.kostnaður,Bátar > 200 brl.,787
2022,2.10 Skrifst.kostnaður,Uppsjávarveiðiskip,715
2022,2.10 Skrifst.kostnaður,Ísfisktogarar,207
2022,2.10 Skrifst.kostnaður,Frystitogarar,78
2022,2.11  Tryggingar,Samtals,1763
2022,2.11  Tryggingar,Bátar undir 10 brl.,175
2022,2.11  Tryggingar,Bátar 10-200 brl.,323
2022,2.11  Tryggingar,Bátar > 200 brl.,179
2022,2.11  Tryggingar,Uppsjávarveiðiskip,396
2022,2.11  Tryggingar,Ísfisktogarar,491
2022,2.11  Tryggingar,Frystitogarar,199
2022,2.12 Sölukostnaður,Samtals,2211
2022,2.12 Sölukostnaður,Bátar undir 10 brl.,0
2022,2.12 Sölukostnaður,Bátar 10-200 brl.,215
2022,2.12 Sölukostnaður,Bátar > 200 brl.,196
2022,2.12 Sölukostnaður,Uppsjávarveiðiskip,124
2022,2.12 Sölukostnaður,Ísfisktogarar,1565
2022,2.12 Sölukostnaður,Frystitogarar,111
2022,2.13 Löndunarkostnaður,Samtals,3846
2022,2.13 Löndunarkostnaður,Bátar undir 10 brl.,2
2022,2.13 Löndunarkostnaður,Bátar 10-200 brl.,546
2022,2.13 Löndunarkostnaður,Bátar > 200 brl.,470
2022,2.13 Löndunarkostnaður,Uppsjávarveiðiskip,573
2022,2.13 Löndunarkostnaður,Ísfisktogarar,1610
2022,2.13 Löndunarkostnaður,Frystitogarar,645
2022,2.14 Kvótaleiga,Samtals,0
2022,2.14 Kvótaleiga,Bátar undir 10 brl.,0
2022,2.14 Kvótaleiga,Bátar 10-200 brl.,0
2022,2.14 Kvótaleiga,Bátar > 200 brl.,0
2022,2.14 Kvótaleiga,Uppsjávarveiðiskip,0
2022,2.14 Kvótaleiga,Ísfisktogarar,0
2022,2.14 Kvótaleiga,Frystitogarar,0
2022,2.15 Önnur gjöld,Samtals,28217
2022,2.15 Önnur gjöld,Bátar undir 10 brl.,3113
2022,2.15 Önnur gjöld,Bátar 10-200 brl.,7195
2022,2.15 Önnur gjöld,Bátar > 200 brl.,5198
2022,2.15 Önnur gjöld,Uppsjávarveiðiskip,3653
2022,2.15 Önnur gjöld,Ísfisktogarar,7044
2022,2.15 Önnur gjöld,Frystitogarar,2013
2022,Verg hlutdeild fjármagns (EBITDA),Samtals,50320
2022,Verg hlutdeild fjármagns (EBITDA),Bátar undir 10 brl.,1226
2022,Verg hlutdeild fjármagns (EBITDA),Bátar 10-200 brl.,6734
2022,Verg hlutdeild fjármagns (EBITDA),Bátar > 200 brl.,5977
2022,Verg hlutdeild fjármagns (EBITDA),Uppsjávarveiðiskip,14101
2022,Verg hlutdeild fjármagns (EBITDA),Ísfisktogarar,12538
2022,Verg hlutdeild fjármagns (EBITDA),Frystitogarar,9744
2022,"EBITDA sem hlutfall af tekjum, %",Samtals,24.6
2022,"EBITDA sem hlutfall af tekjum, %",Bátar undir 10 brl.,17.7
2022,"EBITDA sem hlutfall af tekjum, %",Bátar 10-200 brl.,21.3
2022,"EBITDA sem hlutfall af tekjum, %",Bátar > 200 brl.,18.8
2022,"EBITDA sem hlutfall af tekjum, %",Uppsjávarveiðiskip,30.0
2022,"EBITDA sem hlutfall af tekjum, %",Ísfisktogarar,24.5
2022,"EBITDA sem hlutfall af tekjum, %",Frystitogarar,27.0
2022,Afskriftir,Samtals,8801
2022,Afskriftir,Bátar undir 10 brl.,658
2022,Afskriftir,Bátar 10-200 brl.,755
2022,Afskriftir,Bátar > 200 brl.,493
2022,Afskriftir,Uppsjávarveiðiskip,3562
2022,Afskriftir,Ísfisktogarar,2178
2022,Afskriftir,Frystitogarar,1156
2022,Verðbreytingarfærsla og vextir,Samtals,7255
2022,Verðbreytingarfærsla og vextir,Bátar undir 10 brl.,161
2022,Verðbreytingarfærsla og vextir,Bátar 10-200 brl.,2167
2022,Verðbreytingarfærsla og vextir,Bátar > 200 brl.,1561
2022,Verðbreytingarfærsla og vextir,Uppsjávarveiðiskip,990
2022,Verðbreytingarfærsla og vextir,Ísfisktogarar,1163
2022,Verðbreytingarfærsla og vextir,Frystitogarar,1213
2022,Hreinn hagnaður (EBT),Samtals,34264
2022,Hreinn hagnaður (EBT),Bátar undir 10 brl.,406
2022,Hreinn hagnaður (EBT),Bátar 10-200 brl.,3812
2022,Hreinn hagnaður (EBT),Bátar > 200 brl.,3924
2022,Hreinn hagnaður (EBT),Uppsjávarveiðiskip,9549
2022,Hreinn hagnaður (EBT),Ísfisktogarar,9197
2022,Hreinn hagnaður (EBT),Frystitogarar,7376
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Samtals,16.7
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Bátar undir 10 brl.,5.9
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Bátar 10-200 brl.,12.1
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Bátar > 200 brl.,12.3
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Uppsjávarveiðiskip,20.3
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Ísfisktogarar,17.9
2022,"Hreinn hagnaður sem hlutfall af tekjum, %",Frystitogarar,20.4
2022,"Árgreiðsla, 6%",Samtals,23658.9
2022,"Árgreiðsla, 6%",Bátar undir 10 brl.,1313.4
2022,"Árgreiðsla, 6%",Bátar 10-200 brl.,1855.0
2022,"Árgreiðsla, 6%",Bátar > 200 brl.,3423.4
2022,"Árgreiðsla, 6%",Uppsjávarveiðiskip,7879.6
2022,"Árgreiðsla, 6%",Ísfisktogarar,6838.4
2022,"Árgreiðsla, 6%",Frystitogarar,2349.0
2022,Hreinn hagnaður - árgreiðsla,Samtals,26661
2022,Hreinn hagnaður - árgreiðsla,Bátar undir 10 brl.,-87
2022,Hreinn hagnaður - árgreiðsla,Bátar 10-200 brl.,4878
2022,Hreinn hagnaður - árgreiðsla,Bátar > 200 brl.,2553
2022,Hreinn hagnaður - árgreiðsla,Uppsjávarveiðiskip,6222
2022,Hreinn hagnaður - árgreiðsla,Ísfisktogarar,5699
2022,Hreinn hagnaður - árgreiðsla,Frystitogarar,7395
2022,"sem hlutfall af tekjum, %",Samtals,13.0
2022,"sem hlutfall af tekjum, %",Bátar undir 10 brl.,-1.3
2022,"sem hlutfall af tekjum, %",Bátar 10-200 brl.,15.5
2022,"sem hlutfall af tekjum, %",Bátar > 200 brl.,8.0
2022,"sem hlutfall af tekjum, %",Uppsjávarveiðiskip,13.2
2022,"sem hlutfall af tekjum, %",Ísfisktogarar,11.1
2022,"sem hlutfall af tekjum, %",Frystitogarar,20.5
2023,1. Tekjur alls,Samtals,206100
2023,1. Tekjur alls,Bátar undir 10 brl.,6281
2023,1. Tekjur alls,Bátar 10-200 brl.,28946
2023,1. Tekjur alls,Bátar > 200 brl.,32370
2023,1. Tekjur alls,Uppsjávarveiðiskip,57260
2023,1. Tekjur alls,Ísfisktogarar,44265
2023,1. Tekjur alls,Frystitogarar,36977
2023,1.1  Útflutningstekjur,Samtals,42757
2023,1.1  Útflutningstekjur,Bátar undir 10 brl.,0
2023,1.1  Útflutningstekjur,Bátar 10-200 brl.,0
2023,1.1  Útflutningstekjur,Bátar > 200 brl.,3013
2023,1.1  Útflutningstekjur,Uppsjávarveiðiskip,99
2023,1.1  Útflutningstekjur,Ísfisktogarar,4703
2023,1.1  Útflutningstekjur,Frystitogarar,34943
2023,1.2  Selt hráefni,Samtals,154316
2023,1.2  Selt hráefni,Bátar undir 10 brl.,6046
2023,1.2  Selt hráefni,Bátar 10-200 brl.,28630
2023,1.2  Selt hráefni,Bátar > 200 brl.,27452
2023,1.2  Selt hráefni,Uppsjávarveiðiskip,54775
2023,1.2  Selt hráefni,Ísfisktogarar,36392
2023,1.2  Selt hráefni,Frystitogarar,1021
2023,1.3  Aðrar tekjur,Samtals,9027
2023,1.3  Aðrar tekjur,Bátar undir 10 brl.,235
2023,1.3  Aðrar tekjur,Bátar 10-200 brl.,316
2023,1.3  Aðrar tekjur,Bátar > 200 brl.,1905
2023,1.3  Aðrar tekjur,Uppsjávarveiðiskip,2386
2023,1.3  Aðrar tekjur,Ísfisktogarar,3170
2023,1.3  Aðrar tekjur,Frystitogarar,1014
2023,2  Gjöld alls,Samtals,154690
2023,2  Gjöld alls,Bátar undir 10 brl.,5140
2023,2  Gjöld alls,Bátar 10-200 brl.,23296
2023,2  Gjöld alls,Bátar > 200 brl.,25232
2023,2  Gjöld alls,Uppsjávarveiðiskip,39084
2023,2  Gjöld alls,Ísfisktogarar,32223
2023,2  Gjöld alls,Frystitogarar,29715
2023,2.1  Aflahlutir,Samtals,51922
2023,2.1  Aflahlutir,Bátar undir 10 brl.,1185
2023,2.1  Aflahlutir,Bátar 10-200 brl.,6814
2023,2.1  Aflahlutir,Bátar > 200 brl.,7363
2023,2.1  Aflahlutir,Uppsjávarveiðiskip,14472
2023,2.1  Aflahlutir,Ísfisktogarar,10893
2023,2.1  Aflahlutir,Frystitogarar,11195
2023,2.2  Önnur laun,Samtals,5568
2023,2.2  Önnur laun,Bátar undir 10 brl.,0
2023,2.2  Önnur laun,Bátar 10-200 brl.,2311
2023,2.2  Önnur laun,Bátar > 200 brl.,1811
2023,2.2  Önnur laun,Uppsjávarveiðiskip,0
2023,2.2  Önnur laun,Ísfisktogarar,714
2023,2.2  Önnur laun,Frystitogarar,732
2023,2.3  Launatengd gjöld,Samtals,11110
2023,2.3  Launatengd gjöld,Bátar undir 10 brl.,94
2023,2.3  Launatengd gjöld,Bátar 10-200 brl.,1414
2023,2.3  Launatengd gjöld,Bátar > 200 brl.,1472
2023,2.3  Launatengd gjöld,Uppsjávarveiðiskip,3161
2023,2.3  Launatengd gjöld,Ísfisktogarar,2621
2023,2.3  Launatengd gjöld,Frystitogarar,2350
2023,2.4  Olíur,Samtals,20909
2023,2.4  Olíur,Bátar undir 10 brl.,466
2023,2.4  Olíur,Bátar 10-200 brl.,2026
2023,2.4  Olíur,Bátar > 200 brl.,3263
2023,2.4  Olíur,Uppsjávarveiðiskip,6503
2023,2.4  Olíur,Ísfisktogarar,4462
2023,2.4  Olíur,Frystitogarar,4189
2023,2.5  Veiðarfæri,Samtals,5595
2023,2.5  Veiðarfæri,Bátar undir 10 brl.,126
2023,2.5  Veiðarfæri,Bátar 10-200 brl.,547
2023,2.5  Veiðarfæri,Bátar > 200 brl.,264
2023,2.5  Veiðarfæri,Uppsjávarveiðiskip,2371
2023,2.5  Veiðarfæri,Ísfisktogarar,1223
2023,2.5  Veiðarfæri,Frystitogarar,1063
2023,2.6  Viðhald,Samtals,13105
2023,2.6  Viðhald,Bátar undir 10 brl.,553
2023,2.6  Viðhald,Bátar 10-200 brl.,1478
2023,2.6  Viðhald,Bátar > 200 brl.,2109
2023,2.6  Viðhald,Uppsjávarveiðiskip,4035
2023,2.6  Viðhald,Ísfisktogarar,2442
2023,2.6  Viðhald,Frystitogarar,2488
2023,2.7  Frystikostn. umbúðir og fl.,Samtals,792
2023,2.7  Frystikostn. umbúðir og fl.,Bátar undir 10 brl.,0
2023,2.7  Frystikostn. umbúðir og fl.,Bátar 10-200 brl.,0
2023,2.7  Frystikostn. umbúðir og fl.,Bátar > 200 brl.,0
2023,2.7  Frystikostn. umbúðir og fl.,Uppsjávarveiðiskip,0
2023,2.7  Frystikostn. umbúðir og fl.,Ísfisktogarar,0
2023,2.7  Frystikostn. umbúðir og fl.,Frystitogarar,792
2023,2.8  Flutningskostnaður,Samtals,1293
2023,2.8  Flutningskostnaður,Bátar undir 10 brl.,54
2023,2.8  Flutningskostnaður,Bátar 10-200 brl.,432
2023,2.8  Flutningskostnaður,Bátar > 200 brl.,163
2023,2.8  Flutningskostnaður,Uppsjávarveiðiskip,52
2023,2.8  Flutningskostnaður,Ísfisktogarar,312
2023,2.8  Flutningskostnaður,Frystitogarar,280
2023,2.9  Laun v/skrifstofu,Samtals,1544
2023,2.9  Laun v/skrifstofu,Bátar undir 10 brl.,0
2023,2.9  Laun v/skrifstofu,Bátar 10-200 brl.,158
2023,2.9  Laun v/skrifstofu,Bátar > 200 brl.,172
2023,2.9  Laun v/skrifstofu,Uppsjávarveiðiskip,425
2023,2.9  Laun v/skrifstofu,Ísfisktogarar,273
2023,2.9  Laun v/skrifstofu,Frystitogarar,515
2023,2.10 Skrifst.kostnaður,Samtals,1961
2023,2.10 Skrifst.kostnaður,Bátar undir 10 brl.,202
2023,2.10 Skrifst.kostnaður,Bátar 10-200 brl.,526
2023,2.10 Skrifst.kostnaður,Bátar > 200 brl.,145
2023,2.10 Skrifst.kostnaður,Uppsjávarveiðiskip,320
2023,2.10 Skrifst.kostnaður,Ísfisktogarar,299
2023,2.10 Skrifst.kostnaður,Frystitogarar,471
2023,2.11  Tryggingar,Samtals,1913
2023,2.11  Tryggingar,Bátar undir 10 brl.,212
2023,2.11  Tryggingar,Bátar 10-200 brl.,239
2023,2.11  Tryggingar,Bátar > 200 brl.,267
2023,2.11  Tryggingar,Uppsjávarveiðiskip,473
2023,2.11  Tryggingar,Ísfisktogarar,417
2023,2.11  Tryggingar,Frystitogarar,305
2023,2.12 Sölukostnaður,Samtals,2202
2023,2.12 Sölukostnaður,Bátar undir 10 brl.,0
2023,2.12 Sölukostnaður,Bátar 10-200 brl.,107
2023,2.12 Sölukostnaður,Bátar > 200 brl.,316
2023,2.12 Sölukostnaður,Uppsjávarveiðiskip,113
2023,2.12 Sölukostnaður,Ísfisktogarar,1277
2023,2.12 Sölukostnaður,Frystitogarar,390
2023,2.13 Löndunarkostnaður,Samtals,3554
2023,2.13 Löndunarkostnaður,Bátar undir 10 brl.,105
2023,2.13 Löndunarkostnaður,Bátar 10-200 brl.,482
2023,2.13 Löndunarkostnaður,Bátar > 200 brl.,335
2023,2.13 Löndunarkostnaður,Uppsjávarveiðiskip,519
2023,2.13 Löndunarkostnaður,Ísfisktogarar,1447
2023,2.13 Löndunarkostnaður,Frystitogarar,667
2023,2.14 Kvótaleiga,Samtals,0
2023,2.14 Kvótaleiga,Bátar undir 10 brl.,0
2023,2.14 Kvótaleiga,Bátar 10-200 brl.,0
2023,2.14 Kvótaleiga,Bátar > 200 brl.,0
2023,2.14 Kvótaleiga,Uppsjávarveiðiskip,0
2023,2.14 Kvótaleiga,Ísfisktogarar,0
2023,2.14 Kvótaleiga,Frystitogarar,0
2023,2.15 Önnur gjöld,Samtals,33221
2023,2.15 Önnur gjöld,Bátar undir 10 brl.,2143
2023,2.15 Önnur gjöld,Bátar 10-200 brl.,6763
2023,2.15 Önnur gjöld,Bátar > 200 brl.,7551
2023,2.15 Önnur gjöld,Uppsjávarveiðiskip,6642
2023,2.15 Önnur gjöld,Ísfisktogarar,5844
2023,2.15 Önnur gjöld,Frystitogarar,4277
2023,Verg hlutdeild fjármagns (EBITDA),Samtals,51410
2023,Verg hlutdeild fjármagns (EBITDA),Bátar undir 10 brl.,1141
2023,Verg hlutdeild fjármagns (EBITDA),Bátar 10-200 brl.,5650
2023,Verg hlutdeild fjármagns (EBITDA),Bátar > 200 brl.,7139
2023,Verg hlutdeild fjármagns (EBITDA),Uppsjávarveiðiskip,18175
2023,Verg hlutdeild fjármagns (EBITDA),Ísfisktogarar,12042
2023,Verg hlutdeild fjármagns (EBITDA),Frystitogarar,7263
2023,"EBITDA sem hlutfall af tekjum, %",Samtals,24.9
2023,"EBITDA sem hlutfall af tekjum, %",Bátar undir 10 brl.,18.2
2023,"EBITDA sem hlutfall af tekjum, %",Bátar 10-200 brl.,19.5
2023,"EBITDA sem hlutfall af tekjum, %",Bátar > 200 brl.,22.1
2023,"EBITDA sem hlutfall af tekjum, %",Uppsjávarveiðiskip,31.7
2023,"EBITDA sem hlutfall af tekjum, %",Ísfisktogarar,27.2
2023,"EBITDA sem hlutfall af tekjum, %",Frystitogarar,19.6
2023,Afskriftir,Samtals,10956
2023,Afskriftir,Bátar undir 10 brl.,790
2023,Afskriftir,Bátar 10-200 brl.,1117
2023,Afskriftir,Bátar > 200 brl.,1455
2023,Afskriftir,Uppsjávarveiðiskip,3542
2023,Afskriftir,Ísfisktogarar,2378
2023,Afskriftir,Frystitogarar,1674
2023,Verðbreytingarfærsla og vextir,Samtals,8706
2023,Verðbreytingarfærsla og vextir,Bátar undir 10 brl.,139
2023,Verðbreytingarfærsla og vextir,Bátar 10-200 brl.,1798
2023,Verðbreytingarfærsla og vextir,Bátar > 200 brl.,1958
2023,Verðbreytingarfærsla og vextir,Uppsjávarveiðiskip,950
2023,Verðbreytingarfærsla og vextir,Ísfisktogarar,1364
2023,Verðbreytingarfærsla og vextir,Frystitogarar,2497
2023,Hreinn hagnaður (EBT),Samtals,31749
2023,Hreinn hagnaður (EBT),Bátar undir 10 brl.,213
2023,Hreinn hagnaður (EBT),Bátar 10-200 brl.,2735
2023,Hreinn hagnaður (EBT),Bátar > 200 brl.,3725
2023,Hreinn hagnaður (EBT),Uppsjávarveiðiskip,13683
2023,Hreinn hagnaður (EBT),Ísfisktogarar,8300
2023,Hreinn hagnaður (EBT),Frystitogarar,3092
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Samtals,15.4
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Bátar undir 10 brl.,3.4
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Bátar 10-200 brl.,9.4
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Bátar > 200 brl.,11.5
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Uppsjávarveiðiskip,23.9
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Ísfisktogarar,18.8
2023,"Hreinn hagnaður sem hlutfall af tekjum, %",Frystitogarar,8.4
2023,"Árgreiðsla, 6%",Samtals,26501.5
2023,"Árgreiðsla, 6%",Bátar undir 10 brl.,1505.1
2023,"Árgreiðsla, 6%",Bátar 10-200 brl.,1761.5
2023,"Árgreiðsla, 6%",Bátar > 200 brl.,3671.7
2023,"Árgreiðsla, 6%",Uppsjávarveiðiskip,8893.0
2023,"Árgreiðsla, 6%",Ísfisktogarar,7156.5
2023,"Árgreiðsla, 6%",Frystitogarar,3513.8
2023,Hreinn hagnaður - árgreiðsla,Samtals,24909
2023,Hreinn hagnaður - árgreiðsla,Bátar undir 10 brl.,-364
2023,Hreinn hagnaður - árgreiðsla,Bátar 10-200 brl.,3889
2023,Hreinn hagnaður - árgreiðsla,Bátar > 200 brl.,3467
2023,Hreinn hagnaður - árgreiðsla,Uppsjávarveiðiskip,9282
2023,Hreinn hagnaður - árgreiðsla,Ísfisktogarar,4886
2023,Hreinn hagnaður - árgreiðsla,Frystitogarar,3749
2023,"sem hlutfall af tekjum, %",Samtals,12.1
2023,"sem hlutfall af tekjum, %",Bátar undir 10 brl.,-5.8
2023,"sem hlutfall af tekjum, %",Bátar 10-200 brl.,13.4
2023,"sem hlutfall af tekjum, %",Bátar > 200 brl.,10.7
2023,"sem hlutfall af tekjum, %",Uppsjávarveiðiskip,16.2
2023,"sem hlutfall af tekjum, %",Ísfisktogarar,11.0
2023,"sem hlutfall af tekjum, %",Frystitogarar,10.1
2024,1. Tekjur alls,Samtals,177335
2024,1. Tekjur alls,Bátar undir 10 brl.,7212
2024,1. Tekjur alls,Bátar 10-200 brl.,30116
2024,1. Tekjur alls,Bátar > 200 brl.,24377
2024,1. Tekjur alls,Uppsjávarveiðiskip,29406
2024,1. Tekjur alls,Ísfisktogarar,42611
2024,1. Tekjur alls,Frystitogarar,43614
2024,1.1  Útflutningstekjur,Samtals,46992
2024,1.1  Útflutningstekjur,Bátar undir 10 brl.,0
2024,1.1  Útflutningstekjur,Bátar 10-200 brl.,0
2024,1.1  Útflutningstekjur,Bátar > 200 brl.,986
2024,1.1  Útflutningstekjur,Uppsjávarveiðiskip,109
2024,1.1  Útflutningstekjur,Ísfisktogarar,4426
2024,1.1  Útflutningstekjur,Frystitogarar,41471
2024,1.2  Selt hráefni,Samtals,124237
2024,1.2  Selt hráefni,Bátar undir 10 brl.,6918
2024,1.2  Selt hráefni,Bátar 10-200 brl.,29366
2024,1.2  Selt hráefni,Bátar > 200 brl.,22642
2024,1.2  Selt hráefni,Uppsjávarveiðiskip,29006
2024,1.2  Selt hráefni,Ísfisktogarar,35117
2024,1.2  Selt hráefni,Frystitogarar,1187
2024,1.3  Aðrar tekjur,Samtals,6107
2024,1.3  Aðrar tekjur,Bátar undir 10 brl.,294
2024,1.3  Aðrar tekjur,Bátar 10-200 brl.,749
2024,1.3  Aðrar tekjur,Bátar > 200 brl.,749
2024,1.3  Aðrar tekjur,Uppsjávarveiðiskip,291
2024,1.3  Aðrar tekjur,Ísfisktogarar,3069
2024,1.3  Aðrar tekjur,Frystitogarar,955
2024,2  Gjöld alls,Samtals,144515
2024,2  Gjöld alls,Bátar undir 10 brl.,5794
2024,2  Gjöld alls,Bátar 10-200 brl.,25052
2024,2  Gjöld alls,Bátar > 200 brl.,20240
2024,2  Gjöld alls,Uppsjávarveiðiskip,26577
2024,2  Gjöld alls,Ísfisktogarar,32752
2024,2  Gjöld alls,Frystitogarar,34100
2024,2.1  Aflahlutir,Samtals,46367
2024,2.1  Aflahlutir,Bátar undir 10 brl.,1356
2024,2.1  Aflahlutir,Bátar 10-200 brl.,6989
2024,2.1  Aflahlutir,Bátar > 200 brl.,5677
2024,2.1  Aflahlutir,Uppsjávarveiðiskip,8647
2024,2.1  Aflahlutir,Ísfisktogarar,10418
2024,2.1  Aflahlutir,Frystitogarar,13280
2024,2.2  Önnur laun,Samtals,4006
2024,2.2  Önnur laun,Bátar undir 10 brl.,0
2024,2.2  Önnur laun,Bátar 10-200 brl.,2377
2024,2.2  Önnur laun,Bátar > 200 brl.,846
2024,2.2  Önnur laun,Uppsjávarveiðiskip,0
2024,2.2  Önnur laun,Ísfisktogarar,495
2024,2.2  Önnur laun,Frystitogarar,288
2024,2.3  Launatengd gjöld,Samtals,11939
2024,2.3  Launatengd gjöld,Bátar undir 10 brl.,110
2024,2.3  Launatengd gjöld,Bátar 10-200 brl.,1647
2024,2.3  Launatengd gjöld,Bátar > 200 brl.,1149
2024,2.3  Launatengd gjöld,Uppsjávarveiðiskip,2764
2024,2.3  Launatengd gjöld,Ísfisktogarar,2950
2024,2.3  Launatengd gjöld,Frystitogarar,3318
2024,2.4  Olíur,Samtals,19708
2024,2.4  Olíur,Bátar undir 10 brl.,406
2024,2.4  Olíur,Bátar 10-200 brl.,2108
2024,2.4  Olíur,Bátar > 200 brl.,2426
2024,2.4  Olíur,Uppsjávarveiðiskip,5841
2024,2.4  Olíur,Ísfisktogarar,4241
2024,2.4  Olíur,Frystitogarar,4685
2024,2.5  Veiðarfæri,Samtals,5381
2024,2.5  Veiðarfæri,Bátar undir 10 brl.,42
2024,2.5  Veiðarfæri,Bátar 10-200 brl.,424
2024,2.5  Veiðarfæri,Bátar > 200 brl.,575
2024,2.5  Veiðarfæri,Uppsjávarveiðiskip,1947
2024,2.5  Veiðarfæri,Ísfisktogarar,1225
2024,2.5  Veiðarfæri,Frystitogarar,1169
2024,2.6  Viðhald,Samtals,10753
2024,2.6  Viðhald,Bátar undir 10 brl.,534
2024,2.6  Viðhald,Bátar 10-200 brl.,1397
2024,2.6  Viðhald,Bátar > 200 brl.,1572
2024,2.6  Viðhald,Uppsjávarveiðiskip,2614
2024,2.6  Viðhald,Ísfisktogarar,2458
2024,2.6  Viðhald,Frystitogarar,2178
2024,2.7  Frystikostn. umbúðir og fl.,Samtals,990
2024,2.7  Frystikostn. umbúðir og fl.,Bátar undir 10 brl.,0
2024,2.7  Frystikostn. umbúðir og fl.,Bátar 10-200 brl.,0
2024,2.7  Frystikostn. umbúðir og fl.,Bátar > 200 brl.,0
2024,2.7  Frystikostn. umbúðir og fl.,Uppsjávarveiðiskip,0
2024,2.7  Frystikostn. umbúðir og fl.,Ísfisktogarar,0
2024,2.7  Frystikostn. umbúðir og fl.,Frystitogarar,990
2024,2.8  Flutningskostnaður,Samtals,1576
2024,2.8  Flutningskostnaður,Bátar undir 10 brl.,327
2024,2.8  Flutningskostnaður,Bátar 10-200 brl.,305
2024,2.8  Flutningskostnaður,Bátar > 200 brl.,142
2024,2.8  Flutningskostnaður,Uppsjávarveiðiskip,31
2024,2.8  Flutningskostnaður,Ísfisktogarar,281
2024,2.8  Flutningskostnaður,Frystitogarar,489
2024,2.9  Laun v/skrifstofu,Samtals,863
2024,2.9  Laun v/skrifstofu,Bátar undir 10 brl.,0
2024,2.9  Laun v/skrifstofu,Bátar 10-200 brl.,112
2024,2.9  Laun v/skrifstofu,Bátar > 200 brl.,61
