Species,Port,Year,Quantity,Value
Haddock,Hornafjörður,2015,797,213867
Haddock,Hornafjörður,2016,871,204130
Haddock,Hornafjörður,2017,829,181866
Haddock,Hornafjörður,2018,963,200073
Haddock,Hornafjörður,2019,1126,238511
Haddock,Hornafjörður,2020,2256,412823
Haddock,Hornafjörður,2021,1289,301804
Haddock,Hornafjörður,2022,921,263762
Haddock,Hornafjörður,2023,1410,331699
Haddock,Hornafjörður,2024,2524,536188
Haddock,Hrísey,1982,173,721
Haddock,Hrísey,1983,79,646
Haddock,Hrísey,1984,53,550
Haddock,Hrísey,1985,104,1923
Haddock,Hrísey,1986,83,1752
Haddock,Hrísey,1987,85,2090
Haddock,Hrísey,1988,232,7964
Haddock,Hrísey,1989,464,21334
Haddock,Hrísey,1990,833,63192
Haddock,Hrísey,1991,146,9123
Haddock,Hrísey,1992,145,9238
Haddock,Hrísey,1993,261,17104
Haddock,Hrísey,1994,719,46287
Haddock,Hrísey,1995,448,28367
Haddock,Hrísey,1996,58,3431
Haddock,Hrísey,1997,70,4736
Haddock,Hrísey,1998,302,23679
Haddock,Hrísey,1999,0,0
Haddock,Hrísey,2000,20,1600
Haddock,Hrísey,2001,25,2143
Haddock,Hrísey,2002,43,4578
Haddock,Hrísey,2003,83,6049
Haddock,Hrísey,2004,170,12543
Haddock,Hrísey,2005,197,15238
Haddock,Hrísey,2006,238,23274
Haddock,Hrísey,2007,406,38373
Haddock,Hrísey,2008,255,34387
Haddock,Hrísey,2009,146,23520
Haddock,Hrísey,2010,127,26067
Haddock,Hrísey,2011,146,25477
Haddock,Hrísey,2012,134,27069
Haddock,Hrísey,2013,136,26823
Haddock,Hrísey,2014,115,28061
Haddock,Hrísey,2015,136,31980
Haddock,Hrísey,2016,286,61384
Haddock,Hrísey,2017,139,27670
Haddock,Hrísey,2018,20,2773
Haddock,Hrísey,2019,40,7669
Haddock,Hrísey,2020,16,4222
Haddock,Hrísey,2021,120,18920
Haddock,Hrísey,2022,126,34990
Haddock,Hrísey,2023,164,38381
Haddock,Hrísey,2024,125,23732
Haddock,Hvalseyjar,1982,0,0
Haddock,Hvalseyjar,1983,0,0
Haddock,Hvalseyjar,1984,0,0
Haddock,Hvalseyjar,1985,0,0
Haddock,Hvalseyjar,1986,0,0
Haddock,Hvalseyjar,1987,0,0
Haddock,Hvalseyjar,1988,0,0
Haddock,Hvalseyjar,1989,0,0
Haddock,Hvalseyjar,1990,0,0
Haddock,Hvalseyjar,1991,0,0
Haddock,Hvalseyjar,1992,0,0
Haddock,Hvalseyjar,1993,0,0
Haddock,Hvalseyjar,1994,0,0
Haddock,Hvalseyjar,1995,0,0
Haddock,Hvalseyjar,1996,0,0
Haddock,Hvalseyjar,1997,0,0
Haddock,Hvalseyjar,1998,0,0
Haddock,Hvalseyjar,1999,0,0
Haddock,Hvalseyjar,2000,0,0
Haddock,Hvalseyjar,2001,0,0
Haddock,Hvalseyjar,2002,0,0
Haddock,Hvalseyjar,2003,0,0
Haddock,Hvalseyjar,2004,0,0
Haddock,Hvalseyjar,2005,0,0
Haddock,Hvalseyjar,2006,0,0
Haddock,Hvalseyjar,2007,0,0
Haddock,Hvalseyjar,2008,0,0
Haddock,Hvalseyjar,2009,0,0
Haddock,Hvalseyjar,2010,0,0
Haddock,Hvalseyjar,2011,0,0
Haddock,Hvalseyjar,2012,0,0
Haddock,Hvalseyjar,2013,0,0
Haddock,Hvalseyjar,2014,0,0
Haddock,Hvalseyjar,2015,0,0
Haddock,Hvalseyjar,2016,0,0
Haddock,Hvalseyjar,2017,0,0
Haddock,Hvalseyjar,2018,0,0
Haddock,Hvalseyjar,2019,0,0
Haddock,Hvalseyjar,2020,0,0
Haddock,Hvalseyjar,2021,0,0
Haddock,Hvalseyjar,2022,0,0
Haddock,Hvalseyjar,2023,0,0
Haddock,Hvalseyjar,2024,0,0
Haddock,Hvammstangi,1982,15,67
Haddock,Hvammstangi,1983,0,0
Haddock,Hvammstangi,1984,0,0
Haddock,Hvammstangi,1985,0,0
Haddock,Hvammstangi,1986,0,1
Haddock,Hvammstangi,1987,4,126
Haddock,Hvammstangi,1988,31,917
Haddock,Hvammstangi,1989,9,307
Haddock,Hvammstangi,1990,21,1381
Haddock,Hvammstangi,1991,0,0
Haddock,Hvammstangi,1992,0,0
Haddock,Hvammstangi,1993,0,0
Haddock,Hvammstangi,1994,4,243
Haddock,Hvammstangi,1995,2,135
Haddock,Hvammstangi,1996,0,24
Haddock,Hvammstangi,1997,1,70
Haddock,Hvammstangi,1998,0,0
Haddock,Hvammstangi,1999,0,0
Haddock,Hvammstangi,2000,34,5066
Haddock,Hvammstangi,2001,35,6103
Haddock,Hvammstangi,2002,106,16709
Haddock,Hvammstangi,2003,242,26786
Haddock,Hvammstangi,2004,790,78566
Haddock,Hvammstangi,2005,286,28002
Haddock,Hvammstangi,2006,250,34574
Haddock,Hvammstangi,2007,306,36866
Haddock,Hvammstangi,2008,97,19547
Haddock,Hvammstangi,2009,142,32404
Haddock,Hvammstangi,2010,119,32124
Haddock,Hvammstangi,2011,73,20282
Haddock,Hvammstangi,2012,3,1019
Haddock,Hvammstangi,2013,60,11312
Haddock,Hvammstangi,2014,0,49
Haddock,Hvammstangi,2015,70,15692
Haddock,Hvammstangi,2016,135,39066
Haddock,Hvammstangi,2017,137,31937
Haddock,Hvammstangi,2018,36,8195
Haddock,Hvammstangi,2019,57,15853
Haddock,Hvammstangi,2020,91,30445
Haddock,Hvammstangi,2021,115,37146
Haddock,Hvammstangi,2022,33,14258
Haddock,Hvammstangi,2023,156,52785
Haddock,Hvammstangi,2024,126,41950
Haddock,Hveragerði,1982,0,0
Haddock,Hveragerði,1983,0,0
Haddock,Hveragerði,1984,0,0
Haddock,Hveragerði,1985,0,0
Haddock,Hveragerði,1986,0,0
Haddock,Hveragerði,1987,0,0
Haddock,Hveragerði,1988,0,0
Haddock,Hveragerði,1989,0,0
Haddock,Hveragerði,1990,0,0
Haddock,Hveragerði,1991,0,0
Haddock,Hveragerði,1992,0,0
Haddock,Hveragerði,1993,2,230
Haddock,Hveragerði,1994,0,0
Haddock,Hveragerði,1995,0,0
Haddock,Hveragerði,1996,0,0
Haddock,Hveragerði,1997,0,0
Haddock,Hveragerði,1998,0,0
Haddock,Hveragerði,1999,0,0
Haddock,Hveragerði,2000,0,0
Haddock,Hveragerði,2001,0,0
Haddock,Hveragerði,2002,0,0
Haddock,Hveragerði,2003,0,0
Haddock,Hveragerði,2004,0,0
Haddock,Hveragerði,2005,0,0
Haddock,Hveragerði,2006,0,0
Haddock,Hveragerði,2007,0,0
Haddock,Hveragerði,2008,0,0
Haddock,Hveragerði,2009,0,0
Haddock,Hveragerði,2010,0,0
Haddock,Hveragerði,2011,0,0
Haddock,Hveragerði,2012,0,0
Haddock,Hveragerði,2013,0,0
Haddock,Hveragerði,2014,0,0
Haddock,Hveragerði,2015,0,0
Haddock,Hveragerði,2016,0,0
Haddock,Hveragerði,2017,0,0
Haddock,Hveragerði,2018,0,0
Haddock,Hveragerði,2019,0,0
Haddock,Hveragerði,2020,0,0
Haddock,Hveragerði,2021,0,0
Haddock,Hveragerði,2022,0,0
Haddock,Hveragerði,2023,0,0
Haddock,Hveragerði,2024,0,0
Haddock,Hvolsvöllur,1982,0,0
Haddock,Hvolsvöllur,1983,0,0
Haddock,Hvolsvöllur,1984,0,0
Haddock,Hvolsvöllur,1985,0,0
Haddock,Hvolsvöllur,1986,0,0
Haddock,Hvolsvöllur,1987,0,0
Haddock,Hvolsvöllur,1988,0,0
Haddock,Hvolsvöllur,1989,0,0
Haddock,Hvolsvöllur,1990,0,0
Haddock,Hvolsvöllur,1991,0,0
Haddock,Hvolsvöllur,1992,0,0
Haddock,Hvolsvöllur,1993,0,0
Haddock,Hvolsvöllur,1994,0,0
Haddock,Hvolsvöllur,1995,0,0
Haddock,Hvolsvöllur,1996,0,0
Haddock,Hvolsvöllur,1997,0,0
Haddock,Hvolsvöllur,1998,0,0
Haddock,Hvolsvöllur,1999,0,0
Haddock,Hvolsvöllur,2000,0,0
Haddock,Hvolsvöllur,2001,0,14
Haddock,Hvolsvöllur,2002,0,0
Haddock,Hvolsvöllur,2003,0,0
Haddock,Hvolsvöllur,2004,0,0
Haddock,Hvolsvöllur,2005,0,0
Haddock,Hvolsvöllur,2006,0,0
Haddock,Hvolsvöllur,2007,0,0
Haddock,Hvolsvöllur,2008,0,0
Haddock,Hvolsvöllur,2009,3,409
Haddock,Hvolsvöllur,2010,0,0
Haddock,Hvolsvöllur,2011,0,0
Haddock,Hvolsvöllur,2012,0,0
Haddock,Hvolsvöllur,2013,0,0
Haddock,Hvolsvöllur,2014,0,0
Haddock,Hvolsvöllur,2015,19,3538
Haddock,Hvolsvöllur,2016,0,0
Haddock,Hvolsvöllur,2017,0,0
Haddock,Hvolsvöllur,2018,0,0
Haddock,Hvolsvöllur,2019,0,0
Haddock,Hvolsvöllur,2020,0,0
Haddock,Hvolsvöllur,2021,0,0
Haddock,Hvolsvöllur,2022,0,0
Haddock,Hvolsvöllur,2023,0,0
Haddock,Hvolsvöllur,2024,0,0
Haddock,Hólmavík,1982,1,4
Haddock,Hólmavík,1983,0,0
Haddock,Hólmavík,1984,31,339
Haddock,Hólmavík,1985,50,806
Haddock,Hólmavík,1986,102,2229
Haddock,Hólmavík,1987,27,1268
Haddock,Hólmavík,1988,233,12589
Haddock,Hólmavík,1989,381,27463
Haddock,Hólmavík,1990,605,71700
Haddock,Hólmavík,1991,122,12080
Haddock,Hólmavík,1992,98,8982
Haddock,Hólmavík,1993,68,5635
Haddock,Hólmavík,1994,212,23395
Haddock,Hólmavík,1995,280,26438
Haddock,Hólmavík,1996,249,23658
Haddock,Hólmavík,1997,53,4896
Haddock,Hólmavík,1998,0,0
Haddock,Hólmavík,1999,0,5
Haddock,Hólmavík,2000,214,29147
Haddock,Hólmavík,2001,97,18784
Haddock,Hólmavík,2002,139,24410
Haddock,Hólmavík,2003,218,22820
Haddock,Hólmavík,2004,220,20784
Haddock,Hólmavík,2005,292,27519
Haddock,Hólmavík,2006,406,54149
Haddock,Hólmavík,2007,460,77842
Haddock,Hólmavík,2008,469,80904
Haddock,Hólmavík,2009,402,89614
Haddock,Hólmavík,2010,504,137178
Haddock,Hólmavík,2011,483,146287
Haddock,Hólmavík,2012,322,108325
Haddock,Hólmavík,2013,369,128028
Haddock,Hólmavík,2014,210,71699
Haddock,Hólmavík,2015,373,113516
Haddock,Hólmavík,2016,352,100075
Haddock,Hólmavík,2017,257,72877
Haddock,Hólmavík,2018,254,62748
Haddock,Hólmavík,2019,183,51209
Haddock,Hólmavík,2020,316,92325
Haddock,Hólmavík,2021,176,58986
Haddock,Hólmavík,2022,218,91123
Haddock,Hólmavík,2023,211,60403
Haddock,Hólmavík,2024,496,101904
Haddock,Húsavík,1982,758,3036
Haddock,Húsavík,1983,514,4125
Haddock,Húsavík,1984,439,4780
Haddock,Húsavík,1985,230,3916
Haddock,Húsavík,1986,416,9188
Haddock,Húsavík,1987,204,4854
Haddock,Húsavík,1988,371,11631
Haddock,Húsavík,1989,454,17551
Haddock,Húsavík,1990,921,61541
Haddock,Húsavík,1991,277,19470
Haddock,Húsavík,1992,174,11598
Haddock,Húsavík,1993,235,15637
Haddock,Húsavík,1994,361,22913
Haddock,Húsavík,1995,278,16733
Haddock,Húsavík,1996,205,11806
Haddock,Húsavík,1997,323,18594
Haddock,Húsavík,1998,281,20680
Haddock,Húsavík,1999,152,14347
Haddock,Húsavík,2000,129,12289
Haddock,Húsavík,2001,166,19208
Haddock,Húsavík,2002,329,39351
Haddock,Húsavík,2003,788,67728
Haddock,Húsavík,2004,954,64983
Haddock,Húsavík,2005,1647,124826
Haddock,Húsavík,2006,1785,182655
Haddock,Húsavík,2007,1485,178862
Haddock,Húsavík,2008,1132,172045
Haddock,Húsavík,2009,1137,242742
Haddock,Húsavík,2010,1144,241597
Haddock,Húsavík,2011,1071,235040
Haddock,Húsavík,2012,856,203289
Haddock,Húsavík,2013,626,165944
Haddock,Húsavík,2014,221,70921
Haddock,Húsavík,2015,252,68362
Haddock,Húsavík,2016,311,81680
Haddock,Húsavík,2017,256,62792
Haddock,Húsavík,2018,381,93950
Haddock,Húsavík,2019,311,77010
Haddock,Húsavík,2020,491,132340
Haddock,Húsavík,2021,224,71321
Haddock,Húsavík,2022,196,75783
Haddock,Húsavík,2023,437,109402
Haddock,Húsavík,2024,427,100567
Haddock,Keflavík,1982,3085,11848
Haddock,Keflavík,1983,2387,16855
Haddock,Keflavík,1984,1969,21021
Haddock,Keflavík,1985,1646,26793
Haddock,Keflavík,1986,1456,31106
Haddock,Keflavík,1987,1044,32909
Haddock,Keflavík,1988,964,43746
Haddock,Keflavík,1989,897,50466
Haddock,Keflavík,1990,1555,156335
Haddock,Keflavík,1991,1248,108144
Haddock,Keflavík,1992,1099,102204
Haddock,Keflavík,1993,1579,153769
Haddock,Keflavík,1994,1557,153811
Haddock,Keflavík,1995,1351,107028
Haddock,Keflavík,1996,1248,89703
Haddock,Keflavík,1997,1047,87873
Haddock,Keflavík,1998,1165,124090
Haddock,Keflavík,1999,1299,158770
Haddock,Keflavík,2000,157,21452
Haddock,Keflavík,2001,43,4902
Haddock,Keflavík,2002,3,239
Haddock,Keflavík,2003,169,17622
Haddock,Keflavík,2004,353,28710
Haddock,Keflavík,2005,300,27158
Haddock,Keflavík,2006,391,45970
Haddock,Keflavík,2007,691,82843
Haddock,Keflavík,2008,583,79479
Haddock,Keflavík,2009,246,40395
Haddock,Keflavík,2010,295,47487
Haddock,Keflavík,2011,222,33619
Haddock,Keflavík,2012,198,29615
Haddock,Keflavík,2013,67,11892
Haddock,Keflavík,2014,89,15591
Haddock,Keflavík,2015,132,29196
Haddock,Keflavík,2016,156,29594
Haddock,Keflavík,2017,51,7718
Haddock,Keflavík,2018,158,25861
Haddock,Keflavík,2019,230,36429
Haddock,Keflavík,2020,139,23294
Haddock,Keflavík,2021,164,41286
Haddock,Keflavík,2022,130,36280
Haddock,Keflavík,2023,133,32016
Haddock,Keflavík,2024,17,3244
Haddock,Kópasker,1982,1,7
Haddock,Kópasker,1983,0,0
Haddock,Kópasker,1984,0,0
Haddock,Kópasker,1985,0,0
Haddock,Kópasker,1986,1,19
Haddock,Kópasker,1987,3,69
Haddock,Kópasker,1988,13,403
Haddock,Kópasker,1989,15,526
Haddock,Kópasker,1990,27,1567
Haddock,Kópasker,1991,1,47
Haddock,Kópasker,1992,0,0
Haddock,Kópasker,1993,0,0
Haddock,Kópasker,1994,0,0
Haddock,Kópasker,1995,0,0
Haddock,Kópasker,1996,0,0
Haddock,Kópasker,1997,0,0
Haddock,Kópasker,1998,0,0
Haddock,Kópasker,1999,0,0
Haddock,Kópasker,2000,3,330
Haddock,Kópasker,2001,13,1436
Haddock,Kópasker,2002,7,852
Haddock,Kópasker,2003,37,2993
Haddock,Kópasker,2004,23,1710
Haddock,Kópasker,2005,113,10702
Haddock,Kópasker,2006,412,54537
Haddock,Kópasker,2007,420,60949
Haddock,Kópasker,2008,246,38362
Haddock,Kópasker,2009,43,10022
Haddock,Kópasker,2010,34,7072
Haddock,Kópasker,2011,1,459
Haddock,Kópasker,2012,13,4128
Haddock,Kópasker,2013,4,1264
Haddock,Kópasker,2014,26,8458
Haddock,Kópasker,2015,2,692
Haddock,Kópasker,2016,19,6678
Haddock,Kópasker,2017,12,3087
Haddock,Kópasker,2018,5,1306
Haddock,Kópasker,2019,29,8888
Haddock,Kópasker,2020,63,17694
Haddock,Kópasker,2021,31,10631
Haddock,Kópasker,2022,26,11341
Haddock,Kópasker,2023,8,2696
Haddock,Kópasker,2024,4,1257
Haddock,"Miðsandur, Hvalfirði",1982,0,0
Haddock,"Miðsandur, Hvalfirði",1983,0,0
Haddock,"Miðsandur, Hvalfirði",1984,0,0
Haddock,"Miðsandur, Hvalfirði",1985,0,0
Haddock,"Miðsandur, Hvalfirði",1986,0,0
Haddock,"Miðsandur, Hvalfirði",1987,0,0
Haddock,"Miðsandur, Hvalfirði",1988,0,0
Haddock,"Miðsandur, Hvalfirði",1989,0,0
Haddock,"Miðsandur, Hvalfirði",1990,0,0
Haddock,"Miðsandur, Hvalfirði",1991,0,0
Haddock,"Miðsandur, Hvalfirði",1992,0,0
Haddock,"Miðsandur, Hvalfirði",1993,0,0
Haddock,"Miðsandur, Hvalfirði",1994,0,0
Haddock,"Miðsandur, Hvalfirði",1995,0,0
Haddock,"Miðsandur, Hvalfirði",1996,0,0
Haddock,"Miðsandur, Hvalfirði",1997,0,0
Haddock,"Miðsandur, Hvalfirði",1998,0,0
Haddock,"Miðsandur, Hvalfirði",1999,0,0
Haddock,"Miðsandur, Hvalfirði",2000,0,0
Haddock,"Miðsandur, Hvalfirði",2001,0,0
Haddock,"Miðsandur, Hvalfirði",2002,0,0
Haddock,"Miðsandur, Hvalfirði",2003,0,0
Haddock,"Miðsandur, Hvalfirði",2004,0,0
Haddock,"Miðsandur, Hvalfirði",2005,0,0
Haddock,"Miðsandur, Hvalfirði",2006,0,0
Haddock,"Miðsandur, Hvalfirði",2007,0,0
Haddock,"Miðsandur, Hvalfirði",2008,0,0
Haddock,"Miðsandur, Hvalfirði",2009,0,0
Haddock,"Miðsandur, Hvalfirði",2010,0,0
Haddock,"Miðsandur, Hvalfirði",2011,5,1651
Haddock,"Miðsandur, Hvalfirði",2012,0,0
Haddock,"Miðsandur, Hvalfirði",2013,0,0
Haddock,"Miðsandur, Hvalfirði",2014,0,0
Haddock,"Miðsandur, Hvalfirði",2015,0,0
Haddock,"Miðsandur, Hvalfirði",2016,0,0
Haddock,"Miðsandur, Hvalfirði",2017,0,0
Haddock,"Miðsandur, Hvalfirði",2018,0,0
Haddock,"Miðsandur, Hvalfirði",2019,0,0
Haddock,"Miðsandur, Hvalfirði",2020,0,0
Haddock,"Miðsandur, Hvalfirði",2021,0,0
Haddock,"Miðsandur, Hvalfirði",2022,0,0
Haddock,"Miðsandur, Hvalfirði",2023,0,0
Haddock,"Miðsandur, Hvalfirði",2024,0,0
Haddock,Mjóifjörður,1982,0,0
Haddock,Mjóifjörður,1983,0,0
Haddock,Mjóifjörður,1984,0,0
Haddock,Mjóifjörður,1985,0,0
Haddock,Mjóifjörður,1986,0,0
Haddock,Mjóifjörður,1987,0,0
Haddock,Mjóifjörður,1988,0,0
Haddock,Mjóifjörður,1989,0,0
Haddock,Mjóifjörður,1990,0,0
Haddock,Mjóifjörður,1991,0,0
Haddock,Mjóifjörður,1992,0,0
Haddock,Mjóifjörður,1993,0,0
Haddock,Mjóifjörður,1994,0,0
Haddock,Mjóifjörður,1995,3,121
Haddock,Mjóifjörður,1996,1,102
Haddock,Mjóifjörður,1997,0,0
Haddock,Mjóifjörður,1998,0,16
Haddock,Mjóifjörður,1999,0,0
Haddock,Mjóifjörður,2000,0,0
Haddock,Mjóifjörður,2001,0,0
Haddock,Mjóifjörður,2002,0,5
Haddock,Mjóifjörður,2003,0,9
Haddock,Mjóifjörður,2004,1,56
Haddock,Mjóifjörður,2005,0,4
Haddock,Mjóifjörður,2006,0,0
Haddock,Mjóifjörður,2007,0,0
Haddock,Mjóifjörður,2008,0,0
Haddock,Mjóifjörður,2009,0,46
Haddock,Mjóifjörður,2010,0,28
Haddock,Mjóifjörður,2011,15,2920
Haddock,Mjóifjörður,2012,10,2772
Haddock,Mjóifjörður,2013,0,65
Haddock,Mjóifjörður,2014,0,42
Haddock,Mjóifjörður,2015,0,50
Haddock,Mjóifjörður,2016,0,276
Haddock,Mjóifjörður,2017,2,260
Haddock,Mjóifjörður,2018,1,171
Haddock,Mjóifjörður,2019,0,0
Haddock,Mjóifjörður,2020,1,247
Haddock,Mjóifjörður,2021,0,69
Haddock,Mjóifjörður,2022,1,249
Haddock,Mjóifjörður,2023,0,31
Haddock,Mjóifjörður,2024,4,775
Haddock,Neskaupstaður,1982,1789,7269
Haddock,Neskaupstaður,1983,2045,16606
Haddock,Neskaupstaður,1984,832,8757
Haddock,Neskaupstaður,1985,1132,18640
Haddock,Neskaupstaður,1986,1323,28801
Haddock,Neskaupstaður,1987,1031,28545
Haddock,Neskaupstaður,1988,1075,33664
Haddock,Neskaupstaður,1989,1210,47430
Haddock,Neskaupstaður,1990,2151,144442
Haddock,Neskaupstaður,1991,822,48452
Haddock,Neskaupstaður,1992,710,44154
Haddock,Neskaupstaður,1993,1119,68617
Haddock,Neskaupstaður,1994,751,48608
Haddock,Neskaupstaður,1995,1112,67352
Haddock,Neskaupstaður,1996,1297,78544
Haddock,Neskaupstaður,1997,1279,100083
Haddock,Neskaupstaður,1998,789,75202
Haddock,Neskaupstaður,1999,845,94832
Haddock,Neskaupstaður,2000,750,94680
Haddock,Neskaupstaður,2001,668,105125
Haddock,Neskaupstaður,2002,793,114514
Haddock,Neskaupstaður,2003,1422,114911
Haddock,Neskaupstaður,2004,1202,117707
Haddock,Neskaupstaður,2005,1870,178309
Haddock,Neskaupstaður,2006,1337,176578
Haddock,Neskaupstaður,2007,1757,255463
Haddock,Neskaupstaður,2008,1876,267031
Haddock,Neskaupstaður,2009,1335,209047
Haddock,Neskaupstaður,2010,1018,231753
Haddock,Neskaupstaður,2011,702,166343
Haddock,Neskaupstaður,2012,685,171607
Haddock,Neskaupstaður,2013,378,97417
Haddock,Neskaupstaður,2014,299,88520
Haddock,Neskaupstaður,2015,998,311979
Haddock,Neskaupstaður,2016,754,188481
Haddock,Neskaupstaður,2017,1031,229218
Haddock,Neskaupstaður,2018,1221,262511
Haddock,Neskaupstaður,2019,2110,565650
Haddock,Neskaupstaður,2020,1816,426429
Haddock,Neskaupstaður,2021,1924,518754
Haddock,Neskaupstaður,2022,1611,597490
Haddock,Neskaupstaður,2023,3229,821917
Haddock,Neskaupstaður,2024,4680,1323838
Haddock,Njarðvík,1982,439,1922
Haddock,Njarðvík,1983,272,2055
Haddock,Njarðvík,1984,663,7172
Haddock,Njarðvík,1985,562,9613
Haddock,Njarðvík,1986,510,11003
Haddock,Njarðvík,1987,421,13252
Haddock,Njarðvík,1988,668,24562
Haddock,Njarðvík,1989,796,39983
Haddock,Njarðvík,1990,1351,113030
Haddock,Njarðvík,1991,543,39882
Haddock,Njarðvík,1992,647,52199
Haddock,Njarðvík,1993,378,20154
Haddock,Njarðvík,1994,562,36276
Haddock,Njarðvík,1995,642,28863
Haddock,Njarðvík,1996,550,22529
Haddock,Njarðvík,1997,175,7985
Haddock,Njarðvík,1998,29,2186
Haddock,Njarðvík,1999,90,11163
Haddock,Njarðvík,2000,473,63368
Haddock,Njarðvík,2001,252,38539
Haddock,Njarðvík,2002,230,40422
Haddock,Njarðvík,2003,43,4730
Haddock,Njarðvík,2004,2,319
Haddock,Njarðvík,2005,0,0
Haddock,Njarðvík,2006,8,1099
Haddock,Njarðvík,2007,146,14049
Haddock,Njarðvík,2008,379,47474
Haddock,Njarðvík,2009,219,41223
Haddock,Njarðvík,2010,60,13892
Haddock,Njarðvík,2011,28,7455
Haddock,Njarðvík,2012,7,1673
Haddock,Njarðvík,2013,0,0
Haddock,Njarðvík,2014,0,0
Haddock,Njarðvík,2015,0,0
Haddock,Njarðvík,2016,0,0
Haddock,Njarðvík,2017,0,0
Haddock,Njarðvík,2018,0,0
Haddock,Njarðvík,2019,0,0
Haddock,Njarðvík,2020,0,0
Haddock,Njarðvík,2021,0,0
Haddock,Njarðvík,2022,0,0
Haddock,Njarðvík,2023,0,0
Haddock,Njarðvík,2024,0,0
Haddock,Norðurfjörður,1982,0,0
Haddock,Norðurfjörður,1983,0,0
Haddock,Norðurfjörður,1984,0,0
Haddock,Norðurfjörður,1985,0,0
Haddock,Norðurfjörður,1986,0,0
Haddock,Norðurfjörður,1987,0,0
Haddock,Norðurfjörður,1988,0,0
Haddock,Norðurfjörður,1989,0,0
Haddock,Norðurfjörður,1990,0,0
Haddock,Norðurfjörður,1991,0,0
Haddock,Norðurfjörður,1992,0,0
Haddock,Norðurfjörður,1993,0,10
Haddock,Norðurfjörður,1994,0,0
Haddock,Norðurfjörður,1995,0,0
Haddock,Norðurfjörður,1996,0,0
Haddock,Norðurfjörður,1997,0,0
Haddock,Norðurfjörður,1998,0,0
Haddock,Norðurfjörður,1999,0,0
Haddock,Norðurfjörður,2000,0,2
Haddock,Norðurfjörður,2001,0,10
Haddock,Norðurfjörður,2002,0,0
Haddock,Norðurfjörður,2003,0,2
Haddock,Norðurfjörður,2004,32,2817
Haddock,Norðurfjörður,2005,4,423
Haddock,Norðurfjörður,2006,3,364
Haddock,Norðurfjörður,2007,0,4
Haddock,Norðurfjörður,2008,0,0
Haddock,Norðurfjörður,2009,0,0
Haddock,Norðurfjörður,2010,0,8
Haddock,Norðurfjörður,2011,0,28
Haddock,Norðurfjörður,2012,2,748
Haddock,Norðurfjörður,2013,4,1384
Haddock,Norðurfjörður,2014,2,740
Haddock,Norðurfjörður,2015,0,10
Haddock,Norðurfjörður,2016,0,28
Haddock,Norðurfjörður,2017,0,231
Haddock,Norðurfjörður,2018,0,20
Haddock,Norðurfjörður,2019,0,36
Haddock,Norðurfjörður,2020,1,337
Haddock,Norðurfjörður,2021,0,25
Haddock,Norðurfjörður,2022,1,310
Haddock,Norðurfjörður,2023,0,15
Haddock,Norðurfjörður,2024,0,13
Haddock,Patreksfjörður,1982,730,3082
Haddock,Patreksfjörður,1983,359,2911
Haddock,Patreksfjörður,1984,339,4084
Haddock,Patreksfjörður,1985,436,8111
Haddock,Patreksfjörður,1986,471,10610
Haddock,Patreksfjörður,1987,346,9921
Haddock,Patreksfjörður,1988,442,14052
Haddock,Patreksfjörður,1989,203,9103
Haddock,Patreksfjörður,1990,334,25967
Haddock,Patreksfjörður,1991,376,23383
Haddock,Patreksfjörður,1992,180,11044
Haddock,Patreksfjörður,1993,109,7580
Haddock,Patreksfjörður,1994,240,18636
Haddock,Patreksfjörður,1995,281,20035
Haddock,Patreksfjörður,1996,86,5515
Haddock,Patreksfjörður,1997,132,11264
Haddock,Patreksfjörður,1998,228,17472
Haddock,Patreksfjörður,1999,106,8353
Haddock,Patreksfjörður,2000,493,55332
Haddock,Patreksfjörður,2001,131,19830
Haddock,Patreksfjörður,2002,278,33579
Haddock,Patreksfjörður,2003,657,55863
Haddock,Patreksfjörður,2004,957,71220
Haddock,Patreksfjörður,2005,887,64698
Haddock,Patreksfjörður,2006,1182,99471
Haddock,Patreksfjörður,2007,1897,183946
Haddock,Patreksfjörður,2008,1557,162013
Haddock,Patreksfjörður,2009,1228,151165
Haddock,Patreksfjörður,2010,537,107001
Haddock,Patreksfjörður,2011,655,138026
Haddock,Patreksfjörður,2012,537,117659
Haddock,Patreksfjörður,2013,509,116520
Haddock,Patreksfjörður,2014,482,127411
Haddock,Patreksfjörður,2015,548,135457
Haddock,Patreksfjörður,2016,458,95457
Haddock,Patreksfjörður,2017,524,93640
Haddock,Patreksfjörður,2018,531,92975
Haddock,Patreksfjörður,2019,620,113876
Haddock,Patreksfjörður,2020,633,122823
Haddock,Patreksfjörður,2021,724,174542
Haddock,Patreksfjörður,2022,561,162278
Haddock,Patreksfjörður,2023,677,141544
Haddock,Patreksfjörður,2024,840,178687
Haddock,Raufarhöfn,1982,222,827
Haddock,Raufarhöfn,1983,215,1721
Haddock,Raufarhöfn,1984,79,779
Haddock,Raufarhöfn,1985,102,1717
Haddock,Raufarhöfn,1986,84,1796
Haddock,Raufarhöfn,1987,144,3473
Haddock,Raufarhöfn,1988,241,7314
Haddock,Raufarhöfn,1989,221,7821
Haddock,Raufarhöfn,1990,380,23745
Haddock,Raufarhöfn,1991,161,9643
Haddock,Raufarhöfn,1992,128,7479
Haddock,Raufarhöfn,1993,112,6483
Haddock,Raufarhöfn,1994,290,17851
Haddock,Raufarhöfn,1995,201,12852
